Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Unique Tutorials                  ,N/A,N/A,Rohini,B-4/164 Sector-8,Delhi,110085,India,https://www.myprivatetutor.com/userfiles/centers/center1442566071.jpg,"Accountancy, Anthropology, Bengali, Bio Technology, Biology, Botany, Business Maths, Business Organisation, Business Studies, Chemistry, Commerce Subjects, Costing, Economics, Education, English, EVS, Fashion Study, Food & Nutrition, Geography, Hindi, History, IT & Computer Subjects, Logic, Mathematics, Philosophy, Physics, Physiology, Political Science, Psychology, Sociology, Statistics, Zoology, All Subjects, Computer Science, Mental Maths, NTSE, Olympiad Exam Preparation, School level computer, Social Studies, GATE Exam, Aeronautical, Chemical, Civil, Computer, Drawing, Electrical, Electronics, Instrumentation, IT, Mechanical, Production, AIPMT, Medical Entrance Exams, PG Medical / AIPG, MDS, CAT (MBA Entrance), CLAT (Law Entrance), GMAT, GRE, IELTS, IIT JEE, SAT, TOEFL","
	We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Word Play                  ,N/A,N/A,Roop Nagar,"4/40, Roop Nagar, Delhi",Delhi,110007,India,,Summer Camps,"

		Fully Air Conditioned

		Doctor on Call 

		Theme Based Classrooms 

		Well Equipped Library 

		ctivity Area 

		Computer Centre and many more
"
Aadyant                  ,N/A,N/A,Vasant Kunj,"10-11, Nelson Mandela Marg 
Vasant Kunj, New Delhi",Delhi,110070,India,,Summer Camps,"
	Aadyant is a well reputed educational organization associated with child development, using highly researched and practically sound techniques. It is at Aadyant where education is about imparting knowledge, its about encouraging children to do significant things with what they have learnt. Our curriculum focuses on inquiry-based learning. This curriculum invites children to hypothesize, theorize, predict, problem solve, construct and document their developing understandings of the world in which they live. Our approach acknowledges the socio cultural principle that children learn from quality interactions and relationships with people, places and things, exploring and discovering in an affirmative environment."
Youreka                  ,N/A,N/A,Saket,"262 Westend Marg, Saidulajab, Saket",Delhi,110017,India,,Summer Camps,"
	Youreka is one of the largest adventure based learning institute. We are dedicated towards providing meaningful and unforgettable adventure experiences which have often been life changing. We have designed a safe environment in natural settings where we engage participants deeply in adventure activities."
Moving Souls                  ,N/A,N/A,Saket,"Moving Souls Entertainment, Pvt. Ltd. 21 Avenue, G Block
Young Women's Association
(near PVR Cinema)
Saket, Delhi",Delhi,110017,India,https://www.myprivatetutor.com/userfiles/centers/center1461749725.jpg,"Modern Bollywood Dance, Western Dance, Arts & Crafts, Summer Camps","
	Moving Souls is a well reputed training academy as well as dance entertainment troupe based in Delhi. We are recognized world wide for our inspiring dance teachers and world-class performances. Our institute was established to break down barriers and spread the magic of dance."
First Step                  ,N/A,N/A,Laxmi Nagar,"206, Bank Enclave, Near L.P.S, Delhi",Delhi,110092,India,,Summer Camps,"
	First Step Learning school was started with the goal quality educational services to students and help them attain their maximum potential. We always focus on catering to the original requirements of the students. The trainers are all experienced, well qualified and are dedicated towards bringing the best in our students."
Grandmothers Arm                  ,N/A,N/A,Shakarpur,"3rd Floor- 3A Jaina Complex, Gali Number 1, Veer Savarkar Block, 1, Madhuban Rd, Dayanand Colony",Delhi,110092,India,https://www.myprivatetutor.com/userfiles/centers/center1461749635.jpg,Summer Camps,"
	Grandmothers Arm was established with the sole purpose of educating young minds and creating the emerging leaders of tomorrow. We are known for our commitment towards impacting a synergy of skills, knowledge, and values in our children to lend them their inner voice for the 21st century. We offer a constructive and organized learning atmosphere where children are introduced to indispensable learning methods such as self-exploration and realization."
Step Out                  ,N/A,N/A,Sarita Vihaar,"E 49, Sarita Vihar",Delhi,110076,India,,Summer Camps,"
	Step Out is a venture of Green View Voyage Pvt. Ltd. It was started with the purpose of providing adventure experiences at the most unique and unexplored areas which are not easy to access at individual level. We are supported by well experienced staffs who are well trained and experienced in various adventure sports."
Cynosure                  ,N/A,N/A,Defence Colony,"C-446, Defence Colony, Delhi",Delhi,110049,India,https://www.myprivatetutor.com/userfiles/centers/center1461749600.jpg,"Acting & Drama, Summer Camps","
	Cynosure was established with the aim to provide the infrastructure to assist and nurture the growth of theatre, and encourage new talent in the city. We are supported by a team of creative, committed and talented professionals. We guide each student with highly interactive, creatively structured workshop modules. We always try to provide a comfortable and holistic environment for youngsters to nurture their talent and develop an appreciation of theatre, literature and the arts."
Delhi Photography Club                  ,N/A,N/A,Hauz Khas,"Shahpur Jat Village, Delhi",Delhi,110049,India,,"Summer Camps, Photography","
	Delhi Photography Club serves as a unique platform for beginners and photography enthusiasts. It is the right place for anyone who wants to learn photography. We offer a number of courses, workshops and group activities helping each and individual coming to us. We also provide opportunity to our students to showcase their talents in several exhibitions organized by us so that the world may see what they can do."
Craft Village                  ,N/A,N/A,Mahipal Pur,"19B, Shivji Marg, Westend Greens Farms, Ranpuri",Delhi,110037,India,https://www.myprivatetutor.com/userfiles/centers/center1461749548.jpg,"Arts & Crafts, Cooking & Baking, Drawing & Painting, Summer Camps","
	Craft Village provides residential programs in the field of design, art and culture, and self exploration. Our institute serves as a suitable place for artists who are looking for short term spaces to expand their creation and develop their ideas into a sustainable form. We offer a trans-disciplinary approach to improve the quality of life of crafts persons by providing formal contemporary design and product development through design-technology-skill development programs and workshops on regular basis."
Shiamak                  ,N/A,N/A,Connaught Palace,"1213,12th Floor, New Delhi House, Barakhamba Road, Connaught Place, Next To Barakhamba Metro Station,
New Delhi",Delhi,110001,India,https://www.myprivatetutor.com/userfiles/centers/center1461749522.jpg,"Modern Bollywood Dance, Western Dance, Summer Camps","
	Shiamak is a well reputed Dance training institute offering specially designed programs for children in various Dance forms. We conduct dance workshops, seminars, individual training sessions which are customized based on the individual or group learning requirement. We offer programs that are designed specifically based on the age group of the students. The sessions are accompanied by creative movements, exercises, dance based activities."
Cutie Pie Kids                  ,N/A,N/A,Dwarka,"Cutie Pie Kids, Plot No.219, Sector 19, Dwarka",Delhi,110044,India,https://www.myprivatetutor.com/userfiles/centers/center1461749458.jpg,"Horse Riding, Arts & Crafts, Drawing & Painting, Pottery, Summer Camps","
	At Cutie Pie Kids, we follow unique international methods of teaching making the process of learning a fun and stress free experience. We always make sure to cater to the individual needs of the students. We are supported by our team of highly qualified and experienced instructors. We ensure that the children can take the first steps of their life firmly. We believe in the capability of each child and we serve as a supporting hand guiding them in the right path. At our institute children are able to experience a joyful and cheerful environment where they can freely express their emotions."
Bluesky Immigration & Students Consultancy Services                  ,N/A,N/A,Patel Nagar,3/8 Basement East Patel Nagar,Delhi,110008,India,,"OET, PTE, Study in Australia, TOEFL","
	Our institute giving opportunity to Indian students study in abroad , we counsel them Australian courses and university"
Ib Ncr Academy                  ,N/A,N/A,Green Park,"Green Park, New Delhi, 110030",Delhi,110030,India,https://www.myprivatetutor.com/userfiles/centers/center1465303902.png,"Mathematics, Physics","
	The International Baccalaureate Diploma is recognized as an international pre-university education preparing students for a globally competitive age in an environment surrounded by international schools. We the team of IB NCR ACADEMY is well trained and experienced with Curriculum of The International Baccalaureate Diploma. We provide both offline tuition and online tuition. We have team of wide range of faculty who covers all the major subjects of all groups."
Bgic Institute                  ,N/A,N/A,Mahavir Enclave,"Rz B, 22 A, Palam Dabri Road, Mahavir Enclave, Delhi, 110045",Delhi,110045,India,https://www.myprivatetutor.com/userfiles/centers/center1465033492.jpg,"Algebra, Computer Science, English, Mathematics, Social Studies","
	BGIC Institute an innovative educational Group in India. The BGIC has consistently displayed full awareness of its social responsibilities. We believes that Education is the cornerstone to economic development and which alone can assist build India into a developed nation. BGIC is an institute with total commitment to quality education and excellence in academic pursuits. We offer a wide range of Under-Graduate & Post Graduate Degree Courses along with different Job-Oriented Diploma and certificate courses as per the latest trends and market requirements. INDIA has a fast-paced life and the youth of today is not satisfied with just pursuing studies. Here people start following their dream profession early in their career and this is where the role of distance education comes in order to cater the need of those students who want to get professionally and academically educated simultaneously. BGIC is the only door to knock established in 2011 with only motto of providing best education facilities to desired candidates Mrs. SUDESH BERRY started this institute . We are one of the Best B.Ed, D.Ed Admission Consultant in INDIA and through us student get direct B.Ed, D.Ed Admission in top ranking Indian Colleges. We are also offeres professional programme like B.A, M.A , B.Com, M.Com, BBA , MBA, BCA, MCA, B.Tech, M.Tech, B.Sc, M.Sc, B.Ed(R) & many more. Special emphasis is given to the academics as well as on the overall development of students to make them hardcore professionals. At BGIC, we are also earning goodwill by delivering the promised performances and by adopting best practices & systems."
Ij Institute                  ,N/A,N/A,Delhi Cantt,"Rz-117, Gali-1, East Sagarpur, 
Delhi Cantt, Delhi, 110046",Delhi,110046,India,,"Biology, Chemistry, Mathematics, Physics, Social Studies","
	At a IJ Institute, the child benefits from a curriculum that has been synchronized with the C.B.S.E. Board System and is updated to include the latest continuous and comprehensive evaluation. From enrollment to exams and student personality development, our students are mentored by teachers with a proven track record, who have been hired by our educational board after an exhaustive screening and selection process. IJ Institute prides itself in having faculty of the highest caliber, as we believe they form the backbone of our learning center. We ensure that our faculty inherently displays values, which are synonymous with institute, namely patience, approachability, confidence, result orientation and an unbiased attitude. Our centers are equipped with best infrastructure with clean and well lit classrooms running on optimum batch size to ensure attention to the needs of each child. Within the classroom, learning is simplified by Technology-Aided Teaching as well as having study material and study notes collated by teachers who have demonstrated years of subject expertise."
National Institute Of Business Studies (nibs)                  ,N/A,N/A,Paschim Vihar,"Plot No-2, 2nd Floor, Avtaar Enclave, Paschim Vihar, Opp. Metro Pillar No 225, New Delhi, 110063",Delhi,110063,India,https://www.myprivatetutor.com/userfiles/centers/center1463402112.jpg,"BBA, MCA, B.Tech, MBA, BCA","Plot No-2, 2nd Floor, Avtaar Enclave, Paschim Vihar, Opp. Metro Pillar No 225, New Delhi, 110063"
Vidya Academy                  ,N/A,N/A,Dwarka,Dwarka Mor Metro Station,Delhi,110059,India,https://www.myprivatetutor.com/userfiles/centers/center146339288816138.jpg,CA - CPT,"
	Vidya Academy as an institute providing education to students from school level to college level. We not only provides quality education but also develops the students and make them understand how to be successful in professional life."
Lakshya Education Point                  ,N/A,N/A,Shahdara,"1/7072, Balbir Nagar Ext, St. No 16 , Shahdara",Delhi,110032,India,,"Accountancy, Business Organisation, Business Studies, Commerce Subjects, Economics","
	The said institute is dedicated for economics and commerce students who are rally what to get high level of understanding . Our passionate teacher helps you in all area of studies including motivating ,technical help, and become your mentor."
